Date,Price,Year,Month,Day
15-04-2014,109.1,2014,4,15
14-04-2014,107.68,2014,4,14
11-04-2014,107.34,2014,4,11
10-04-2014,107.1,2014,4,10
09-04-2014,107.39,2014,4,9
08-04-2014,105.83,2014,4,8
07-04-2014,104.89,2014,4,7
04-04-2014,106.41,2014,4,4
03-04-2014,104.88,2014,4,3
02-04-2014,103.37,2014,4,2
01-04-2014,105.7,2014,4,1
31-03-2014,105.95,2014,3,31
28-03-2014,106.64,2014,3,28
27-03-2014,106.58,2014,3,27
26-03-2014,105.9,2014,3,26
25-03-2014,107.01,2014,3,25
24-03-2014,106.59,2014,3,24
21-03-2014,107.2,2014,3,21
20-03-2014,105.73,2014,3,20
19-03-2014,105.95,2014,3,19
18-03-2014,106.79,2014,3,18
17-03-2014,106.99,2014,3,17
14-03-2014,108.08,2014,3,14
13-03-2014,107.48,2014,3,13
12-03-2014,107.88,2014,3,12
11-03-2014,108.35,2014,3,11
10-03-2014,108.27,2014,3,10
07-03-2014,109.14,2014,3,7
06-03-2014,107.99,2014,3,6
05-03-2014,108.15,2014,3,5
04-03-2014,109.17,2014,3,4
03-03-2014,111.26,2014,3,3
28-02-2014,108.98,2014,2,28
27-02-2014,108.54,2014,2,27
26-02-2014,109.39,2014,2,26
25-02-2014,109.19,2014,2,25
24-02-2014,109.76,2014,2,24
21-02-2014,109.03,2014,2,21
20-02-2014,109.42,2014,2,20
19-02-2014,110.37,2014,2,19
18-02-2014,110.14,2014,2,18
14-02-2014,108.63,2014,2,14
13-02-2014,108.98,2014,2,13
12-02-2014,108.62,2014,2,12
11-02-2014,109.21,2014,2,11
10-02-2014,110.18,2014,2,10
07-02-2014,110.12,2014,2,7
06-02-2014,108.15,2014,2,6
05-02-2014,106.81,2014,2,5
04-02-2014,107.04,2014,2,4
03-02-2014,106.55,2014,2,3
31-01-2014,108.16,2014,1,31
30-01-2014,109.36,2014,1,30
29-01-2014,108.83,2014,1,29
28-01-2014,109.1,2014,1,28
27-01-2014,108.72,2014,1,27
24-01-2014,109.14,2014,1,24
23-01-2014,109.69,2014,1,23
22-01-2014,109.69,2014,1,22
21-01-2014,109.17,2014,1,21
20-01-2014,108.01,2014,1,20
17-01-2014,108.45,2014,1,17
16-01-2014,107.46,2014,1,16
15-01-2014,108.09,2014,1,15
14-01-2014,107.12,2014,1,14
13-01-2014,108.02,2014,1,13
10-01-2014,106.44,2014,1,10
09-01-2014,107.49,2014,1,9
08-01-2014,107.42,2014,1,8
07-01-2014,107.01,2014,1,7
06-01-2014,106.71,2014,1,6
03-01-2014,106.57,2014,1,3
02-01-2014,107.94,2014,1,2
31-12-2013,109.95,2013,12,31
30-12-2013,110.47,2013,12,30
27-12-2013,112.06,2013,12,27
26-12-2013,111.65,2013,12,26
24-12-2013,111.57,2013,12,24
23-12-2013,111.58,2013,12,23
20-12-2013,112.15,2013,12,20
19-12-2013,110.78,2013,12,19
18-12-2013,109.56,2013,12,18
17-12-2013,108.91,2013,12,17
16-12-2013,110.3,2013,12,16
13-12-2013,108.08,2013,12,13
12-12-2013,108.99,2013,12,12
11-12-2013,109.47,2013,12,11
10-12-2013,108.91,2013,12,10
09-12-2013,110.07,2013,12,9
06-12-2013,111.5,2013,12,6
05-12-2013,112.07,2013,12,5
04-12-2013,113.27,2013,12,4
03-12-2013,113.06,2013,12,3
02-12-2013,111.49,2013,12,2
29-11-2013,111.07,2013,11,29
27-11-2013,111.32,2013,11,27
26-11-2013,112.04,2013,11,26
25-11-2013,110.83,2013,11,25
22-11-2013,111.36,2013,11,22
21-11-2013,109.9,2013,11,21
20-11-2013,108.27,2013,11,20
19-11-2013,108.29,2013,11,19
18-11-2013,108.8,2013,11,18
15-11-2013,108.25,2013,11,15
14-11-2013,108.29,2013,11,14
13-11-2013,106.9,2013,11,13
12-11-2013,106.29,2013,11,12
11-11-2013,105.76,2013,11,11
08-11-2013,104.29,2013,11,8
07-11-2013,103.08,2013,11,7
06-11-2013,105.46,2013,11,6
05-11-2013,105.01,2013,11,5
04-11-2013,104.85,2013,11,4
01-11-2013,105.78,2013,11,1
31-10-2013,107.53,2013,10,31
30-10-2013,108.41,2013,10,30
29-10-2013,108.04,2013,10,29
28-10-2013,108.29,2013,10,28
25-10-2013,105.7,2013,10,25
24-10-2013,106.63,2013,10,24
23-10-2013,107.74,2013,10,23
22-10-2013,109.57,2013,10,22
21-10-2013,109.47,2013,10,21
18-10-2013,109.4,2013,10,18
17-10-2013,109.55,2013,10,17
16-10-2013,110.79,2013,10,16
15-10-2013,110.67,2013,10,15
14-10-2013,110.13,2013,10,14
11-10-2013,110.65,2013,10,11
10-10-2013,111.63,2013,10,10
09-10-2013,109.02,2013,10,9
08-10-2013,110.56,2013,10,8
07-10-2013,109.66,2013,10,7
04-10-2013,109.42,2013,10,4
03-10-2013,109.49,2013,10,3
02-10-2013,109.09,2013,10,2
01-10-2013,107.32,2013,10,1
30-09-2013,107.85,2013,9,30
27-09-2013,109.45,2013,9,27
26-09-2013,108.86,2013,9,26
25-09-2013,109.46,2013,9,25
24-09-2013,107.68,2013,9,24
23-09-2013,108.56,2013,9,23
20-09-2013,110.22,2013,9,20
19-09-2013,110.66,2013,9,19
18-09-2013,109.09,2013,9,18
17-09-2013,109.05,2013,9,17
16-09-2013,110.86,2013,9,16
13-09-2013,113.31,2013,9,13
12-09-2013,113.11,2013,9,12
11-09-2013,112.37,2013,9,11
10-09-2013,112.1,2013,9,10
09-09-2013,115.2,2013,9,9
06-09-2013,117.15,2013,9,6
05-09-2013,115.81,2013,9,5
04-09-2013,115.65,2013,9,4
03-09-2013,115.49,2013,9,3
30-08-2013,115.97,2013,8,30
29-08-2013,116.91,2013,8,29
28-08-2013,116.27,2013,8,28
27-08-2013,115.21,2013,8,27
26-08-2013,112.23,2013,8,26
23-08-2013,112.12,2013,8,23
22-08-2013,110.51,2013,8,22
21-08-2013,110.82,2013,8,21
20-08-2013,110.74,2013,8,20
19-08-2013,111.41,2013,8,19
16-08-2013,111.82,2013,8,16
15-08-2013,111.58,2013,8,15
14-08-2013,110.26,2013,8,14
13-08-2013,110.69,2013,8,13
12-08-2013,109.28,2013,8,12
09-08-2013,108.49,2013,8,9
08-08-2013,107.32,2013,8,8
07-08-2013,108.39,2013,8,7
06-08-2013,108.77,2013,8,6
05-08-2013,109.81,2013,8,5
02-08-2013,109.63,2013,8,2
01-08-2013,109.94,2013,8,1
31-07-2013,107.89,2013,7,31
30-07-2013,107.47,2013,7,30
29-07-2013,108.1,2013,7,29
26-07-2013,107.57,2013,7,26
25-07-2013,108.1,2013,7,25
24-07-2013,108.23,2013,7,24
23-07-2013,109.27,2013,7,23
22-07-2013,108.82,2013,7,22
19-07-2013,109.34,2013,7,19
18-07-2013,109.71,2013,7,18
17-07-2013,109.67,2013,7,17
16-07-2013,109.29,2013,7,16
15-07-2013,109.05,2013,7,15
12-07-2013,109.03,2013,7,12
11-07-2013,108.18,2013,7,11
10-07-2013,108.43,2013,7,10
09-07-2013,107.9,2013,7,9
08-07-2013,107.75,2013,7,8
05-07-2013,107.46,2013,7,5
03-07-2013,106.12,2013,7,3
02-07-2013,103.96,2013,7,2
01-07-2013,103.19,2013,7,1
28-06-2013,102.49,2013,6,28
27-06-2013,102.74,2013,6,27
26-06-2013,100.62,2013,6,26
25-06-2013,101.51,2013,6,25
24-06-2013,99.8,2013,6,24
21-06-2013,100.36,2013,6,21
20-06-2013,102.72,2013,6,20
19-06-2013,105.56,2013,6,19
18-06-2013,105.21,2013,6,18
17-06-2013,105.8,2013,6,17
14-06-2013,105.1,2013,6,14
13-06-2013,103.38,2013,6,13
12-06-2013,103.11,2013,6,12
11-06-2013,101.5,2013,6,11
10-06-2013,103.87,2013,6,10
07-06-2013,104.07,2013,6,7
06-06-2013,103.37,2013,6,6
05-06-2013,103.51,2013,6,5
04-06-2013,102.04,2013,6,4
03-06-2013,101.63,2013,6,3
31-05-2013,100.43,2013,5,31
30-05-2013,101.79,2013,5,30
29-05-2013,102.14,2013,5,29
28-05-2013,103.77,2013,5,28
24-05-2013,101.24,2013,5,24
23-05-2013,100.46,2013,5,23
22-05-2013,102.14,2013,5,22
21-05-2013,103.1,2013,5,21
20-05-2013,104.55,2013,5,20
17-05-2013,103.83,2013,5,17
16-05-2013,104.27,2013,5,16
15-05-2013,101.57,2013,5,15
14-05-2013,102.7,2013,5,14
13-05-2013,102.17,2013,5,13
10-05-2013,101.31,2013,5,10
09-05-2013,103.59,2013,5,9
08-05-2013,103.79,2013,5,8
07-05-2013,105.18,2013,5,7
06-05-2013,105,2013,5,6
03-05-2013,104.6,2013,5,3
02-05-2013,100.32,2013,5,2
01-05-2013,98.34,2013,5,1
30-04-2013,101.53,2013,4,30
29-04-2013,102.88,2013,4,29
26-04-2013,102.39,2013,4,26
25-04-2013,101.62,2013,4,25
24-04-2013,100.71,2013,4,24
23-04-2013,99.25,2013,4,23
22-04-2013,99.07,2013,4,22
19-04-2013,98.94,2013,4,19
18-04-2013,97.48,2013,4,18
17-04-2013,96.84,2013,4,17
16-04-2013,97.88,2013,4,16
15-04-2013,99.32,2013,4,15
12-04-2013,100.58,2013,4,12
11-04-2013,103.62,2013,4,11
10-04-2013,104.8,2013,4,10
09-04-2013,104.08,2013,4,9
08-04-2013,103.16,2013,4,8
05-04-2013,103.98,2013,4,5
04-04-2013,105.09,2013,4,4
03-04-2013,107.82,2013,4,3
02-04-2013,109.66,2013,4,2
01-04-2013,108.76,2013,4,1
28-03-2013,108.46,2013,3,28
27-03-2013,108.51,2013,3,27
26-03-2013,107.1,2013,3,26
25-03-2013,106.66,2013,3,25
22-03-2013,106.51,2013,3,22
21-03-2013,106.41,2013,3,21
20-03-2013,108.27,2013,3,20
19-03-2013,106.91,2013,3,19
18-03-2013,108.54,2013,3,18
15-03-2013,109.32,2013,3,15
14-03-2013,108.1,2013,3,14
13-03-2013,107.51,2013,3,13
12-03-2013,108.48,2013,3,12
11-03-2013,108.64,2013,3,11
08-03-2013,108.91,2013,3,8
07-03-2013,110.42,2013,3,7
06-03-2013,110.27,2013,3,6
05-03-2013,110.42,2013,3,5
04-03-2013,109.9,2013,3,4
01-03-2013,110.14,2013,3,1
28-02-2013,112.2,2013,2,28
27-02-2013,112.24,2013,2,27
26-02-2013,112.96,2013,2,26
25-02-2013,114.55,2013,2,25
22-02-2013,113.74,2013,2,22
21-02-2013,114.19,2013,2,21
20-02-2013,116.23,2013,2,20
19-02-2013,117.04,2013,2,19
15-02-2013,117.4,2013,2,15
14-02-2013,118.48,2013,2,14
13-02-2013,118.43,2013,2,13
12-02-2013,117.89,2013,2,12
11-02-2013,118.29,2013,2,11
08-02-2013,118.9,2013,2,8
07-02-2013,117.17,2013,2,7
06-02-2013,116.61,2013,2,6
05-02-2013,117.03,2013,2,5
04-02-2013,116.06,2013,2,4
01-02-2013,115.55,2013,2,1
31-01-2013,115.55,2013,1,31
30-01-2013,115.42,2013,1,30
29-01-2013,115.22,2013,1,29
28-01-2013,113.92,2013,1,28
25-01-2013,113.88,2013,1,25
24-01-2013,114.59,2013,1,24
23-01-2013,113.68,2013,1,23
22-01-2013,112.72,2013,1,22
18-01-2013,111.71,2013,1,18
17-01-2013,111.01,2013,1,17
16-01-2013,110.97,2013,1,16
15-01-2013,111.72,2013,1,15
14-01-2013,111.32,2013,1,14
11-01-2013,110.3,2013,1,11
10-01-2013,112.97,2013,1,10
09-01-2013,113.07,2013,1,9
08-01-2013,113.03,2013,1,8
07-01-2013,112.49,2013,1,7
04-01-2013,112.58,2013,1,4
03-01-2013,113.03,2013,1,3
02-01-2013,112.98,2013,1,2
31-12-2012,110.8,2012,12,31
28-12-2012,110.05,2012,12,28
27-12-2012,110.04,2012,12,27
26-12-2012,110.72,2012,12,26
24-12-2012,108.44,2012,12,24
21-12-2012,109.13,2012,12,21
20-12-2012,110.57,2012,12,20
19-12-2012,109.95,2012,12,19
18-12-2012,109.96,2012,12,18
17-12-2012,109.35,2012,12,17
14-12-2012,109.28,2012,12,14
13-12-2012,110.18,2012,12,13
12-12-2012,110.17,2012,12,12
11-12-2012,107.6,2012,12,11
10-12-2012,108.25,2012,12,10
07-12-2012,107.16,2012,12,7
06-12-2012,108.01,2012,12,6
05-12-2012,108.96,2012,12,5
04-12-2012,109.99,2012,12,4
03-12-2012,111.27,2012,12,3
30-11-2012,110.84,2012,11,30
29-11-2012,110.47,2012,11,29
28-11-2012,108.26,2012,11,28
27-11-2012,109.33,2012,11,27
26-11-2012,110.18,2012,11,26
23-11-2012,110.14,2012,11,23
21-11-2012,110.81,2012,11,21
20-11-2012,110.01,2012,11,20
19-11-2012,110.06,2012,11,19
16-11-2012,106.81,2012,11,16
15-11-2012,110.07,2012,11,15
14-11-2012,109.66,2012,11,14
13-11-2012,108.82,2012,11,13
12-11-2012,110.23,2012,11,12
09-11-2012,108.61,2012,11,9
08-11-2012,107.23,2012,11,8
07-11-2012,108.21,2012,11,7
06-11-2012,109.27,2012,11,6
05-11-2012,105.59,2012,11,5
02-11-2012,106.79,2012,11,2
01-11-2012,108.84,2012,11,1
31-10-2012,109.89,2012,10,31
30-10-2012,109.4,2012,10,30
29-10-2012,109.33,2012,10,29
26-10-2012,108.9,2012,10,26
25-10-2012,107.64,2012,10,25
24-10-2012,107.66,2012,10,24
23-10-2012,107.53,2012,10,23
22-10-2012,109.62,2012,10,22
19-10-2012,111.89,2012,10,19
18-10-2012,112.58,2012,10,18
17-10-2012,113.49,2012,10,17
16-10-2012,115,2012,10,16
15-10-2012,115,2012,10,15
12-10-2012,115.17,2012,10,12
11-10-2012,116.18,2012,10,11
10-10-2012,116.11,2012,10,10
09-10-2012,114.32,2012,10,9
08-10-2012,112.6,2012,10,8
05-10-2012,112.17,2012,10,5
04-10-2012,110.48,2012,10,4
03-10-2012,109.32,2012,10,3
02-10-2012,112.49,2012,10,2
01-10-2012,112.58,2012,10,1
28-09-2012,111.36,2012,9,28
27-09-2012,111.45,2012,9,27
26-09-2012,108.99,2012,9,26
25-09-2012,110.77,2012,9,25
24-09-2012,109.2,2012,9,24
21-09-2012,111.27,2012,9,21
20-09-2012,109.41,2012,9,20
19-09-2012,108.49,2012,9,19
18-09-2012,113.29,2012,9,18
17-09-2012,116.7,2012,9,17
14-09-2012,117.48,2012,9,14
13-09-2012,116,2012,9,13
12-09-2012,114.86,2012,9,12
11-09-2012,114.86,2012,9,11
10-09-2012,113.84,2012,9,10
07-09-2012,113.64,2012,9,7
06-09-2012,114.5,2012,9,6
05-09-2012,113.32,2012,9,5
04-09-2012,114.98,2012,9,4
31-08-2012,113.93,2012,8,31
30-08-2012,112.28,2012,8,30
29-08-2012,112.53,2012,8,29
28-08-2012,112.62,2012,8,28
27-08-2012,113.74,2012,8,27
24-08-2012,115.76,2012,8,24
23-08-2012,117.45,2012,8,23
22-08-2012,115.77,2012,8,22
21-08-2012,116.03,2012,8,21
20-08-2012,115.5,2012,8,20
17-08-2012,115.2,2012,8,17
16-08-2012,116.12,2012,8,16
15-08-2012,115.51,2012,8,15
14-08-2012,113.9,2012,8,14
13-08-2012,114.48,2012,8,13
10-08-2012,113.13,2012,8,10
09-08-2012,113.52,2012,8,9
08-08-2012,113.42,2012,8,8
07-08-2012,112.39,2012,8,7
06-08-2012,110.01,2012,8,6
03-08-2012,109.57,2012,8,3
02-08-2012,107.55,2012,8,2
01-08-2012,106.78,2012,8,1
31-07-2012,105.93,2012,7,31
30-07-2012,106.54,2012,7,30
27-07-2012,106.3,2012,7,27
26-07-2012,104.77,2012,7,26
25-07-2012,102.35,2012,7,25
24-07-2012,103.57,2012,7,24
23-07-2012,103.91,2012,7,23
20-07-2012,106.98,2012,7,20
19-07-2012,107.79,2012,7,19
18-07-2012,105.92,2012,7,18
17-07-2012,104.21,2012,7,17
16-07-2012,102.1,2012,7,16
13-07-2012,101.91,2012,7,13
12-07-2012,99.18,2012,7,12
11-07-2012,99.23,2012,7,11
10-07-2012,99.15,2012,7,10
09-07-2012,99.94,2012,7,9
06-07-2012,98.5,2012,7,6
05-07-2012,101.54,2012,7,5
03-07-2012,99.89,2012,7,3
02-07-2012,95.28,2012,7,2
29-06-2012,94.17,2012,6,29
28-06-2012,91.02,2012,6,28
27-06-2012,92.06,2012,6,27
26-06-2012,90.19,2012,6,26
25-06-2012,88.69,2012,6,25
22-06-2012,89.22,2012,6,22
21-06-2012,89.22,2012,6,21
20-06-2012,93.5,2012,6,20
19-06-2012,95.14,2012,6,19
18-06-2012,95.21,2012,6,18
15-06-2012,97.13,2012,6,15
14-06-2012,96.46,2012,6,14
13-06-2012,97.29,2012,6,13
12-06-2012,96.59,2012,6,12
11-06-2012,98.6,2012,6,11
08-06-2012,97.57,2012,6,8
07-06-2012,100.05,2012,6,7
06-06-2012,101.14,2012,6,6
05-06-2012,98.65,2012,6,5
04-06-2012,97.74,2012,6,4
01-06-2012,98.63,2012,6,1
31-05-2012,103.86,2012,5,31
30-05-2012,103.85,2012,5,30
29-05-2012,107.55,2012,5,29
25-05-2012,107.86,2012,5,25
24-05-2012,107.2,2012,5,24
23-05-2012,106.88,2012,5,23
22-05-2012,109.76,2012,5,22
21-05-2012,109.02,2012,5,21
18-05-2012,108.03,2012,5,18
17-05-2012,109.31,2012,5,17
16-05-2012,109.8,2012,5,16
15-05-2012,111.4,2012,5,15
14-05-2012,110.79,2012,5,14
11-05-2012,112.5,2012,5,11
10-05-2012,112.24,2012,5,10
09-05-2012,111.89,2012,5,9
08-05-2012,110.48,2012,5,8
04-05-2012,111.66,2012,5,4
03-05-2012,115.91,2012,5,3
02-05-2012,117.57,2012,5,2
01-05-2012,119.57,2012,5,1
30-04-2012,118.66,2012,4,30
27-04-2012,119.3,2012,4,27
26-04-2012,119.33,2012,4,26
25-04-2012,117.45,2012,4,25
24-04-2012,117.74,2012,4,24
23-04-2012,116.66,2012,4,23
20-04-2012,118.08,2012,4,20
19-04-2012,117,2012,4,19
18-04-2012,115.18,2012,4,18
17-04-2012,117.41,2012,4,17
16-04-2012,118.23,2012,4,16
13-04-2012,120.62,2012,4,13
12-04-2012,120.57,2012,4,12
11-04-2012,120.41,2012,4,11
10-04-2012,121.89,2012,4,10
05-04-2012,123.58,2012,4,5
04-04-2012,123.04,2012,4,4
02-04-2012,124.44,2012,4,2
30-03-2012,123.41,2012,3,30
29-03-2012,123.23,2012,3,29
28-03-2012,124.41,2012,3,28
27-03-2012,125.25,2012,3,27
26-03-2012,125.85,2012,3,26
23-03-2012,125.21,2012,3,23
22-03-2012,122.49,2012,3,22
21-03-2012,123.89,2012,3,21
20-03-2012,124.38,2012,3,20
19-03-2012,125.76,2012,3,19
16-03-2012,125.09,2012,3,16
15-03-2012,123.63,2012,3,15
14-03-2012,126.98,2012,3,14
13-03-2012,128.14,2012,3,13
12-03-2012,127.27,2012,3,12
09-03-2012,128.08,2012,3,9
08-03-2012,127.96,2012,3,8
07-03-2012,125.37,2012,3,7
06-03-2012,125.03,2012,3,6
05-03-2012,126.68,2012,3,5
02-03-2012,125.93,2012,3,2
01-03-2012,125.76,2012,3,1
29-02-2012,122.23,2012,2,29
28-02-2012,124.02,2012,2,28
27-02-2012,126.46,2012,2,27
24-02-2012,124.89,2012,2,24
23-02-2012,124.53,2012,2,23
22-02-2012,123.07,2012,2,22
21-02-2012,120.85,2012,2,21
17-02-2012,120.69,2012,2,17
16-02-2012,121,2012,2,16
15-02-2012,120.25,2012,2,15
14-02-2012,118.3,2012,2,14
13-02-2012,118.73,2012,2,13
10-02-2012,118.13,2012,2,10
09-02-2012,118.4,2012,2,9
08-02-2012,117.18,2012,2,8
07-02-2012,116.86,2012,2,7
06-02-2012,115.47,2012,2,6
03-02-2012,112.56,2012,2,3
02-02-2012,110.96,2012,2,2
01-02-2012,111.96,2012,2,1
31-01-2012,110.26,2012,1,31
30-01-2012,110.24,2012,1,30
27-01-2012,110.5,2012,1,27
26-01-2012,109.08,2012,1,26
25-01-2012,108.48,2012,1,25
24-01-2012,108.38,2012,1,24
23-01-2012,109.46,2012,1,23
20-01-2012,108.5,2012,1,20
19-01-2012,109.54,2012,1,19
18-01-2012,109.81,2012,1,18
17-01-2012,110.55,2012,1,17
13-01-2012,109.88,2012,1,13
12-01-2012,112.97,2012,1,12
11-01-2012,111.66,2012,1,11
10-01-2012,113.3,2012,1,10
09-01-2012,111.07,2012,1,9
06-01-2012,111.96,2012,1,6
05-01-2012,113.59,2012,1,5
04-01-2012,113.37,2012,1,4
03-01-2012,111.12,2012,1,3
30-12-2011,108.09,2011,12,30
29-12-2011,106.89,2011,12,29
28-12-2011,107.54,2011,12,28
23-12-2011,109.28,2011,12,23
22-12-2011,108.98,2011,12,22
21-12-2011,108,2011,12,21
20-12-2011,107.8,2011,12,20
19-12-2011,104.55,2011,12,19
16-12-2011,104,2011,12,16
15-12-2011,104.52,2011,12,15
14-12-2011,105.72,2011,12,14
13-12-2011,109.25,2011,12,13
12-12-2011,107.82,2011,12,12
09-12-2011,107.91,2011,12,9
08-12-2011,108.23,2011,12,8
07-12-2011,110.07,2011,12,7
06-12-2011,110.16,2011,12,6
05-12-2011,110.18,2011,12,5
02-12-2011,109.59,2011,12,2
01-12-2011,108.83,2011,12,1
30-11-2011,111.22,2011,11,30
29-11-2011,111.25,2011,11,29
28-11-2011,109.38,2011,11,28
25-11-2011,106.08,2011,11,25
23-11-2011,106.83,2011,11,23
22-11-2011,107.77,2011,11,22
21-11-2011,105.98,2011,11,21
18-11-2011,107.82,2011,11,18
17-11-2011,109.25,2011,11,17
16-11-2011,111.91,2011,11,16
15-11-2011,111.9,2011,11,15
14-11-2011,112.57,2011,11,14
11-11-2011,114.43,2011,11,11
10-11-2011,113.32,2011,11,10
09-11-2011,115.29,2011,11,9
08-11-2011,115.61,2011,11,8
07-11-2011,114.75,2011,11,7
04-11-2011,112.22,2011,11,4
03-11-2011,110.76,2011,11,3
02-11-2011,110.82,2011,11,2
01-11-2011,106.97,2011,11,1
31-10-2011,108.43,2011,10,31
28-10-2011,110.01,2011,10,28
27-10-2011,112.45,2011,10,27
26-10-2011,110.43,2011,10,26
25-10-2011,112.11,2011,10,25
24-10-2011,111.67,2011,10,24
21-10-2011,111.6,2011,10,21
20-10-2011,109,2011,10,20
19-10-2011,111.76,2011,10,19
18-10-2011,112.08,2011,10,18
17-10-2011,112.92,2011,10,17
14-10-2011,114.33,2011,10,14
13-10-2011,112.45,2011,10,13
12-10-2011,112.44,2011,10,12
11-10-2011,109.22,2011,10,11
10-10-2011,109.49,2011,10,10
07-10-2011,106.56,2011,10,7
06-10-2011,104.38,2011,10,6
05-10-2011,103.77,2011,10,5
04-10-2011,101.84,2011,10,4
03-10-2011,103.61,2011,10,3
30-09-2011,105.42,2011,9,30
29-09-2011,107.08,2011,9,29
28-09-2011,108.52,2011,9,28
27-09-2011,109.54,2011,9,27
26-09-2011,107.9,2011,9,26
23-09-2011,109.17,2011,9,23
22-09-2011,109.21,2011,9,22
21-09-2011,114.26,2011,9,21
20-09-2011,114.39,2011,9,20
19-09-2011,112.89,2011,9,19
16-09-2011,116.26,2011,9,16
15-09-2011,116.71,2011,9,15
14-09-2011,113.1,2011,9,14
13-09-2011,114.08,2011,9,13
12-09-2011,114.75,2011,9,12
09-09-2011,115.1,2011,9,9
08-09-2011,117.99,2011,9,8
07-09-2011,117.5,2011,9,7
06-09-2011,113.29,2011,9,6
02-09-2011,115.92,2011,9,2
01-09-2011,116.43,2011,9,1
31-08-2011,116.48,2011,8,31
30-08-2011,115.59,2011,8,30
26-08-2011,112.29,2011,8,26
25-08-2011,111.91,2011,8,25
24-08-2011,111.91,2011,8,24
23-08-2011,110.35,2011,8,23
22-08-2011,108.83,2011,8,22
19-08-2011,109.37,2011,8,19
18-08-2011,108.36,2011,8,18
17-08-2011,111.37,2011,8,17
16-08-2011,109.69,2011,8,16
15-08-2011,108.89,2011,8,15
12-08-2011,108.17,2011,8,12
11-08-2011,107.82,2011,8,11
10-08-2011,103.84,2011,8,10
09-08-2011,103.63,2011,8,9
08-08-2011,103.06,2011,8,8
05-08-2011,106.92,2011,8,5
04-08-2011,110.22,2011,8,4
03-08-2011,113.74,2011,8,3
02-08-2011,116.02,2011,8,2
01-08-2011,116.37,2011,8,1
29-07-2011,115.93,2011,7,29
28-07-2011,118.16,2011,7,28
27-07-2011,117.99,2011,7,27
26-07-2011,118.14,2011,7,26
25-07-2011,118.27,2011,7,25
22-07-2011,118.99,2011,7,22
21-07-2011,118.25,2011,7,21
20-07-2011,118.52,2011,7,20
19-07-2011,118.18,2011,7,19
18-07-2011,117.05,2011,7,18
15-07-2011,118.06,2011,7,15
14-07-2011,117.38,2011,7,14
13-07-2011,118.46,2011,7,13
12-07-2011,117.36,2011,7,12
11-07-2011,117.35,2011,7,11
08-07-2011,117.4,2011,7,8
07-07-2011,117.4,2011,7,7
06-07-2011,113.55,2011,7,6
05-07-2011,113.21,2011,7,5
01-07-2011,109.82,2011,7,1
30-06-2011,111.71,2011,6,30
29-06-2011,111.49,2011,6,29
28-06-2011,107.57,2011,6,28
27-06-2011,104.57,2011,6,27
24-06-2011,104.79,2011,6,24
23-06-2011,108.27,2011,6,23
22-06-2011,113.59,2011,6,22
21-06-2011,112.02,2011,6,21
20-06-2011,112.21,2011,6,20
17-06-2011,113.74,2011,6,17
16-06-2011,114.69,2011,6,16
15-06-2011,114.67,2011,6,15
14-06-2011,120.35,2011,6,14
13-06-2011,120.49,2011,6,13
10-06-2011,118.71,2011,6,10
09-06-2011,119.95,2011,6,9
08-06-2011,118.43,2011,6,8
07-06-2011,116.14,2011,6,7
06-06-2011,115.4,2011,6,6
03-06-2011,115.09,2011,6,3
02-06-2011,114.3,2011,6,2
01-06-2011,116.15,2011,6,1
31-05-2011,117.18,2011,5,31
27-05-2011,114.85,2011,5,27
26-05-2011,115.06,2011,5,26
25-05-2011,114.47,2011,5,25
24-05-2011,112.52,2011,5,24
23-05-2011,110.13,2011,5,23
20-05-2011,111.25,2011,5,20
19-05-2011,113.2,2011,5,19
18-05-2011,112.54,2011,5,18
17-05-2011,109.39,2011,5,17
16-05-2011,113.72,2011,5,16
13-05-2011,113.08,2011,5,13
12-05-2011,112.87,2011,5,12
11-05-2011,115.66,2011,5,11
10-05-2011,117.82,2011,5,10
09-05-2011,113.21,2011,5,9
06-05-2011,113.69,2011,5,6
05-05-2011,111.93,2011,5,5
04-05-2011,121.55,2011,5,4
03-05-2011,124.01,2011,5,3
02-05-2011,126.64,2011,5,2
28-04-2011,126.59,2011,4,28
27-04-2011,124.94,2011,4,27
26-04-2011,124.55,2011,4,26
21-04-2011,123.64,2011,4,21
20-04-2011,124.26,2011,4,20
19-04-2011,121.35,2011,4,19
18-04-2011,121.69,2011,4,18
15-04-2011,124.63,2011,4,15
14-04-2011,122.74,2011,4,14
13-04-2011,122.7,2011,4,13
12-04-2011,121.33,2011,4,12
11-04-2011,126.46,2011,4,11
08-04-2011,126.3,2011,4,8
07-04-2011,122.9,2011,4,7
06-04-2011,123.01,2011,4,6
05-04-2011,122.87,2011,4,5
04-04-2011,120.07,2011,4,4
01-04-2011,118.63,2011,4,1
31-03-2011,116.94,2011,3,31
30-03-2011,115.35,2011,3,30
29-03-2011,115.58,2011,3,29
28-03-2011,115.95,2011,3,28
25-03-2011,115.45,2011,3,25
24-03-2011,115.41,2011,3,24
23-03-2011,115.65,2011,3,23
22-03-2011,115.63,2011,3,22
21-03-2011,114.92,2011,3,21
18-03-2011,114.13,2011,3,18
17-03-2011,114.18,2011,3,17
16-03-2011,110.96,2011,3,16
15-03-2011,111.11,2011,3,15
14-03-2011,112.95,2011,3,14
11-03-2011,114.07,2011,3,11
10-03-2011,114.07,2011,3,10
09-03-2011,115.19,2011,3,9
